"Date","PX_LAST","DIV","DIV_GAP","R"
2001-04-13,1.027,0,0,2.66419309464211
2001-04-16,1.008,0,0,-1.86737612972442
2001-04-17,1.028,0,0,1.96469973837964
2001-04-18,1.085,0,0,5.39648199594495
2001-04-19,1.066,0,0,-1.766666124877
2001-04-20,1.02,0,0,-4.41106984474731
2001-04-23,1.01,0,0,-0.985229644301159
2001-04-24,1.036,0,0,2.54168129841233
2001-04-25,1.026,0,0,-0.969939708871351
2001-04-26,1.061,0,0,3.35441128832682
2001-04-27,1.046,0,0,-1.42384939891149
2001-04-28,1.045,0,0,-0.0956480225956934
2001-05-03,1.049,0,0,0.382044399738573
2001-05-04,1.064,0,0,1.41980615052927
2001-05-07,1.053,0,0,-1.03921577676143
2001-05-08,1.063,0,0,0.945186620797242
2001-05-10,1.06,0,0,-0.282619123583497
2001-05-11,1.051,0,0,-0.852681622916187
2001-05-14,1.047,0,0,-0.381316000641427
2001-05-15,1.062,0,0,1.42249909313475
2001-05-16,1.067,0,0,0.469704949986916
2001-05-17,1.077,0,0,0.932842585463529
2001-05-18,1.089,0,0,1.1080445776572
2001-05-21,1.09,0,0,0.091785229022896
2001-05-22,1.097,0,0,0.640148505204067
2001-05-23,1.17,0,0,6.44245675165716
2001-05-24,1.14,0,0,-2.59754864032607
2001-05-25,1.123,0,0,-1.50245866500979
2001-05-28,1.086,0,0,-3.35024542445624
2001-05-29,1.062,0,0,-2.23472986919967
2001-05-30,1.07,0,0,0.750472565406779
2001-05-31,1.068,0,0,-0.187090793581173
2001-06-01,1.09,0,0,2.03899557030492
2001-06-04,1.114,0,0,2.17794452640399
2001-06-05,1.137,0,0,2.04360732633066
2001-06-06,1.137,0,0,0
2001-06-07,1.107,0,0,-2.67395610418992
2001-06-08,1.114,0,0,0.630348777859252
2001-06-09,1.097,0,0,-1.53779602119992
2001-06-13,1.124,0,0,2.43145701784063
2001-06-14,1.12,0,0,-0.356506616449615
2001-06-15,1.13,0,0,0.888894741724577
2001-06-18,1.163,0,0,2.87852408122784
2001-06-19,1.175,0,0,1.02652740595948
2001-06-20,1.17,0,0,-0.426439878645765
2001-06-21,1.163,0,0,-0.600087527313725
2001-06-22,1.17,0,0,0.600087527313734
2001-06-25,1.173,0,0,0.256082086167365
2001-06-26,1.14,0,0,-2.85363072649345
2001-06-27,1.105,0,0,-3.11829274366879
2001-06-28,1.107,0,0,0.180831875678368
2001-06-29,1.1,0,0,-0.634347392217493
2001-07-02,1.068,0,0,-2.95224392663218
2001-07-03,1.052,0,0,-1.5094626222485
2001-07-04,1.091,0,0,3.64015925354156
2001-07-05,1.083,0,0,-0.735973883208027
2001-07-06,1.055,0,0,-2.61942010908237
2001-07-09,1.053,0,0,-0.189753377619139
2001-07-10,1.054,0,0,0.0949216967332155
2001-07-11,1.015,0,0,-3.770383762542
2001-07-12,1.015,0,0,0
2001-07-13,0.99,0,0,-2.49389483472521
2001-07-16,1.012,0,0,2.19789067187752
2001-07-17,1.01,0,0,-0.197824001210571
2001-07-18,0.995,0,0,-1.49628726767124
2001-07-19,1.011,0,0,1.59524818618786
2001-07-20,0.997,0,0,-1.39444490586329
2001-07-23,1.003,0,0,0.60000180000972
2001-07-24,1,0,0,-0.299550897979834
2001-07-25,1.004,0,0,0.399202126953746
2001-07-26,1.06,0,0,5.42768868544383
2001-07-27,1.019,0,0,-3.94471538833882
2001-07-30,1.02,0,0,0.0980873055592114
2001-07-31,1,0,0,-1.98026272961798
2001-08-01,1.025,0,0,2.46926125903714
2001-08-02,1.017,0,0,-0.783549552394861
2001-08-03,1.013,0,0,-0.394089179987659
2001-08-06,1.001,0,0,-1.19167249334629
2001-08-07,1,0,0,-0.0999500333083388
2001-08-08,1,0,0,0
2001-08-09,1.008,0,0,0.796816964917688
2001-08-10,1.001,0,0,-0.696866931609343
2001-08-13,1.014,0,0,1.2903404835908
2001-08-14,1.015,0,0,0.0985707324759128
2001-08-15,1.011,0,0,-0.394867245541633
2001-08-16,1.006,0,0,-0.495786836078677
2001-08-17,1.007,0,0,0.0993542058877736
2001-08-20,1.004,0,0,-0.298359246688771
2001-08-21,1.025,0,0,2.0700591320834
2001-08-22,1.026,0,0,0.0975134158206291
2001-08-23,1.031,0,0,0.4861458286245
2001-08-24,1.034,0,0,0.290557105141465
2001-08-27,1.035,0,0,0.0966650631094974
2001-08-28,1.04,0,0,0.481928643594892
2001-08-29,1.065,0,0,2.37540860081071
2001-08-30,1.062,0,0,-0.282087634164123
2001-08-31,1.055,0,0,-0.661315589171734
2001-09-03,1.071,0,0,1.50520245375818
2001-09-04,1.1,0,0,2.67173883387133
2001-09-05,1.088,0,0,-1.09690313705739
2001-09-06,1.077,0,0,-1.01617502594995
2001-09-07,1.076,0,0,-0.0928936434658751
2001-09-10,1.062,0,0,-1.30965389198456
2001-09-11,1.04,0,0,-2.09332096664658
2001-09-12,0.98,0,0,-5.94234204708008
2001-09-13,0.997,0,0,1.71981982972208
2001-09-14,0.982,0,0,-1.51594616073724
2001-09-17,0.971,0,0,-1.1264840063141
2001-09-18,0.985,0,0,1.4315172880764
2001-09-19,0.985,0,0,0
2001-09-20,0.957,0,0,-2.88382497191347
2001-09-21,0.91,0,0,-5.03587919420585
2001-09-24,0.896,0,0,-1.55041865359653
2001-09-25,0.859,0,0,-4.21714909906752
2001-09-26,0.864,0,0,0.580384681980027
2001-09-27,0.876,0,0,1.37933221323358
2001-09-28,0.89,0,0,1.5855371789794
2001-10-01,0.885,0,0,-0.563381771825602
2001-10-02,0.898,0,0,1.45824232942701
2001-10-03,0.879,0,0,-2.13851706170227
2001-10-04,0.89,0,0,1.24365650410086
2001-10-05,0.905,0,0,1.67134809737405
2001-10-08,0.9,0,0,-0.554018037561536
2001-10-09,0.909,0,0,0.995033085316809
2001-10-10,0.93,0,0,2.28394919698227
2001-10-11,0.958,0,0,2.96631918235589
2001-10-12,0.965,0,0,0.728032336812532
2001-10-15,0.968,0,0,0.310398593759101
2001-10-16,0.973,0,0,0.515199490942811
2001-10-17,0.987,0,0,1.42859572474764
2001-10-18,0.951,0,0,-3.71559768880913
2001-10-19,0.973,0,0,2.28700196406148
2001-10-22,0.987,0,0,1.42859572474764
2001-10-23,1.004,0,0,1.7077260818193
2001-10-24,1.005,0,0,0.099552024150162
2001-10-25,0.984,0,0,-2.11169234409226
2001-10-26,0.997,0,0,1.31248729095849
2001-10-29,0.994,0,0,-0.301356330526429
2001-10-30,1.01,0,0,1.59684031787312
2001-10-31,1.001,0,0,-0.895083052008467
2001-11-01,1.009,0,0,0.796024103838832
2001-11-02,1.021,0,0,1.18227978110566
2001-11-05,1.051,0,0,2.89595527122857
2001-11-06,1.015,0,0,-3.48534794010635
